三维动画特效师弘业百成动漫科技（天津）有限公司,媒体
机械设计制造及其自动化、机电一体、数控类重庆市华翌智能装备有限公司,机械重工
视觉软件工程师佛山墨家科技有限公司,IT软件
财务实习生深圳市中手游网络科技有限公司,金融投资
管理类岗位中国航发沈阳黎明航空发动机有限责任公司,航天航空
设备工程师芯联集成电路制造股份有限公司,电子技术
组织文化部_文化落地与干部思想组实习生百度在线网络技术（北京）有限公司,媒体
实习研发工程师（农药行业）天津市汉邦植物保护剂有限责任公司,化工
基金运营实习生上海安放私募基金管理有限公司,金融投资
交互设计实习生：北京高德云图科技有限公司,IT软件
实验室技术员江苏帝奥微电子股份有限公司,电子技术
NS管培生（销售策划）中国平安人寿保险股份有限公司,保险
hr实习生-招聘行吟信息科技（上海）有限公司,人力资源
产品研发工程师日立建机（中国）有限公司,加工制造
市场推广满意付（武汉）科技有限公司,快消
法务实习生万宝盛华人力资源(中国)有限公司,法务
软件开发工程师瑞聲科技控股有限公司,IT软件
财务实习生（成都）孩子王儿童用品股份有限公司,快消
短视频koc达人苏州源祥文化传媒有限公司,媒体
研发助理工程师山东美多科技有限公司,工程
AIGC大模型架构研发工程师百度在线网络技术（北京）有限公司,IT软件
自动驾驶车辆动力学工程师（常熟）新新人力,汽车
战略实习生-国际化社区产品北京字跳网络技术有限公司,互联网
2024售前工程师福建顶点软件股份有限公司,IT软件
人力资源实习生武汉吉喵云科技有限公司,人力资源
工业炉设计北京航天迈未科技有限公司,工程
外贸销售员江苏腾旋科技股份有限公司,贸易
华东理工大学2023年秋季专门技术岗位招聘启事广州高才信息科技有限公司,教育培训
2024届-硕士-生物学研究员康龙化成（北京）新药技术股份有限公司,医药
设计实习生上海猎食客生物科技有限公司,医疗设备
营销管培生+包住宿+带薪培训南京考门医药科技有限公司,医药
招聘实习生（双休）龙泉工布数码科技有限公司,IT硬件
测试工程师江苏阿诗特能源科技有限公司,IT硬件
港航方向解决方案实习生百度在线网络技术(北京)有限公司,互联网
技术研发岗上海东方泵业（集团）有限公司,工程
项目主持人天津瑞普生物技术股份有限公司,医疗设备
售后客服宁波青年优品数字科技有限公司,家具家电
健身中心接待香格里拉大酒店（温州）有限公司,休闲度假
管培生南通科顺建筑新材料有限公司,物业管理
2024届校招岗-亚马逊运营（品牌甲方+双休）广东盈浩工艺制品有限公司,物流运输
医药代表江苏远恒药业有限公司,医药
项目市场营销策划推广经理助理贵州负氧安康房地产营销策划有限责任公司,房地产
erp实施顾问鼎捷软件股份有限公司,IT软件
昆明铁路局接待岗云南翔联航空服务有限责任公司,物流运输
数字化技术人员广东省交通规划设计研究院集团股份有限公司,IT硬件
招投标专员南京宝基输配电工程有限公司,物流运输
链家地产直聘置业顾问-底薪6000北京链家置地房地产经纪有限公司海淀八里庄路分公司,房地产
采购员（西安）欧圣电气2024,物流运输
课程顾问(J27214)新东方教育科技集团有限公司,教育培训
工艺工程师（2024届新生力）（陕西省）中国南玻集团股份有限公司,加工制造
悬挂装置修理工（工作地桂林）（广州）中国人民解放军第五七一八工厂,加工制造
博士后深圳市不动产评估中心（深圳市地质环境监测中心）,房地产
数字营销实习生（小红书直播）(A173008)上海目荻电子商务有限公司,互联网
水利规划人员广州市水务规划勘测设计研究院有限公司,水利
项目实施工程师帆软软件有限公司,IT软件
【唯家企业管理有限公司青岛分公司】V-star校招生唯家企业管理有限公司青岛分公司,人力资源
电话客服湖南洋格企业管理有限公司,客服
前台客服岗广州穗鹏体育文化有限公司,客服
嵌入式软件工程师（DSP）校招深圳市极测科技有限公司,IT软件
病理技术员南京普恩瑞生物科技有限公司,医疗保健
算法实习生深圳进化动力数码科技有限公司,IT软件
调试工程师江苏道同环境科技有限公司,工程
设备技术员安徽安纳达钛业股份有限公司,电子技术
软件测试实习生晶晨半导体科技（北京）有限公司,IT软件
龙湖集团HRBP实习生北京集顺工程咨询有限公司,人力资源
深化设计师助理长江精工（上海）建筑科技有限公司,室内装潢
web前端开发工程师中国民航信息网络股份有限公司,IT软件
应用工程师-扫描电镜方向国仪量子（合肥）技术有限公司,电子技术
金属材料工程师（广元）河南中孚实业,加工制造
审计岗中核汇能江苏能源有限公司,会计审计
数控技术员南通超达装备股份有限公司,加工制造
产品运营实习生安徽高灯微行科技有限公司,快消
模具设计/机械工程师黛杰汉金（沧州）精密模具有限公司,加工制造
管培生山东孔圣堂制药有限公司,医药
篮球课程顾问上海睿思体育发展有限公司南京分公司,休闲度假
管理培训生/管培生（佛山SPD项目）国药控股广东生物科技有限公司,医药
菁英计划（制造&amp;供应链）（党建）青岛啤酒股份有限公司,快消
销售经理成都兴中星石油技术有限公司,石油化工
奶吧人资储干浙江一鸣食品股份有限公司,快消
国际售后工程师美世乐（广东）新能源科技有限公司,新能源
实习生（储备市场营销岗）盛娱星汇文化传播有限公司,娱乐
CBD实习生行吟信息科技(上海)有限公司,互联网
客服主管助理上海易辟电子商务有限公司,客服
职能支持岗包住宿（工作地点在深圳）（昆明）大华深圳24,物流运输
游戏策划实习生心动网络股份有限公司,互联网
福建理工大学2023年师资招聘北京心力志成科技有限公司,教育培训
财务主管-拉萨中国铁路物资西安有限公司,物流运输
php开发实习生中教智网（北京）信息技术有限公司,IT软件
后端开发工程师北京沃东天骏信息技术有限公司,IT软件
iOS/Android开发工程师北京豪腾嘉科科技有限公司,IT软件
高中教师唐山市曹妃甸区贺阳高级中学有限责任公司,教育培训
市场实习生四川尚玖佳装饰工程有限公司,室内装潢
steam教研员师徒网（重庆）互联网服务有限公司,互联网
机械工程师浙江炜冈科技股份有限公司,机械重工
业务员上海易质谱科技有限公司,医疗设备
新能源技术工程师中复连众（连云港）风电叶片有限公司,新能源
设计管理工程师浙江华东工程建设管理有限公司,工程
财务管理专员贵州裕能新能源电池材料有限公司,新能源
审计专员浙江恒逸集团有限公司,会计审计
足球教练青岛坤羽体育俱乐部有限公司,休闲度假
抖音内容运营南京合斯满网络科技有限公司,媒体
机械设备维修山东嘉信新材料有限公司,机械重工
新媒体运营/直播场控-实习生上海哈啰普惠科技有限公司,媒体
运营工程师（材化类）英格尔检测技术服务（上海）有限公司,工程
招聘助理广州大事件网络科技有限公司,人力资源
光伏电池工艺助理工程师（盐城）新新人力,新能源
国际化专员扬子江药业集团有限公司,医药
实施工程师创业慧康科技股份有限公司,医疗设备
采购执行、采购助理、采购主管或实习生江苏梁缘建筑科技有限公司,采掘冶炼
内容审核（可接受24届同学，非销售）武汉佰钧成技术有限责任公司,媒体
java后端开发工程师杭州星临科技有限责任公司,IT软件
会计核算（库尔勒）中国电信集团,电信运营
教师东莞市步步高实验幼儿园,教育培训
【供住宿】社群运营实习生洪恩完美（北京）教育科技发展有限公司,教育培训
H206人工智能国家知识产权局专利局,IT软件
三维动画特效师长沙神漫文化科技有限公司,媒体
养殖岗实习生广州花都越秀农牧有限公司,农业
市场营销经理平阳县康恩儿童潜能发展中心,快消
礼宾员创威（常熟）置业有限公司康博国际大酒店,休闲度假
Python开发实习生作业帮教育科技（北京）有限公司,IT软件
董事长秘书(J21029)扬子江药业集团有限公司,医药
EHS工程师浙江森日有机硅材料有限公司,环保
产品设计岗光明,加工制造
拼多多-仓储管理管培生上海寻梦信息技术有限公司,物流运输
工艺工程师赛轮集团股份有限公司,加工制造
项目投资合伙人郑州白圭投后经济信息咨询有限公司,金融投资
技术员江苏泰力松新材料有限公司,电子技术
研发助理广东宏昊化工有限公司,化工
市场专员思才人力资源管理咨询（杭州）有限公司,咨询服务
运营柜员岗招商银行股份有限公司广州分行,金融投资
实习生（纯文职）国聘（山东）教育科技有限责任公司,教育培训
中小学语文教师、中学数学、历史、地理教师浙江省余姚市实验学校,教育培训
网优后台（接受无经验）西安长河通讯有限责任公司,电信运营
品牌设计实习生南极电商（上海）有限公司,媒体
信息流编导重庆浩玩信息科技有限公司,广告
工艺工程师江苏金桥油脂科技有限公司,加工制造
测试工程师光羿智能科技（苏州）有限公司,IT软件
包装平面设计师莆田市森品礼盒包装有限公司,包装
兴业银行博士后科研工作站2024年招收公告广州高才信息科技有限公司,金融投资
嵌入式软件开发工程师（工作地：苏州）（成都）国芯科技,IT硬件
后端开发实习生广州小嗨多多信息科技有限公司,IT软件
国际营销岗神驰机电股份有限公司,广告
西安草堂比亚迪7500元/月+社保包住比亚迪汽车工业有限公司,汽车
商品陈列专员陕西百峻贸易有限公司,批发零售
HR实习生招聘北京三快在线科技有限公司,人力资源
天然气分析化验技术岗中国石油化工股份有限公司天然气分公司,石油化工
路桥隧测量实习生四川金鑫工程测绘有限责任公司,土木工程
各学科老师（语/数/英/生/物/化/历/政/地）江门市百分教育投资有限公司,教育培训
精益助理工程师杭州杰牌传动科技有限公司,机械重工
软件开发工程师（应届正式岗位）华为技术有限公司,IT软件
银行大堂助理实习生（梅景支行）长沙惠邦网络科技有限公司,金融投资
效果图实习生云图数字视觉科技（杭州）有限公司,媒体
西班牙本地化武汉游戏群科技有限公司,互联网
运营管培生亚宝药业集团股份有限公司,快消
财务部实习生北京当当网信息技术有限公司,金融投资
销售经理牧原食品股份有限公司,快消
业务助理（英语方向）巨磊（嘉兴）精密部件股份有限公司,批发零售
客服专员安徽辉博会展有限公司,服务
网络工程师河南光华信息电子工程监理有限公司,电信运营
职能管理岗中建六局第五建设有限公司,建筑工程
设计实习生（电商方向）广州谷雨生物科技有限公司,服装
人才猎手厚成人力资源集团有限公司,人力资源
研发管培生杭州先途电子有限公司,IT硬件
机械电器岗新疆水利水电勘测设计研究院有限责任公司,机械重工
2024届应届生（其他类）锐拓（成都）国际文化艺术发展有限公司,休闲度假
人力资源实习生华测检测认证集团股份有限公司,人力资源
产品安全医生（厦门）厦门特宝生物工程股份有限公司,医疗保健
机修工贵州源锦水泥有限公司,加工制造
汽车电子测试工程师（长沙）新新人力,汽车
法务实习生上海鲜动信息技术有限公司,咨询服务
助理机械工程师常州赛乐医疗技术有限公司,医疗设备
HRBP实习生广州太平洋电脑信息咨询有限公司,人力资源
电商运营助理/实习生安徽酱樽商贸有限公司,互联网
质量工程师重庆创精温锻成型有限公司,加工制造
产品经理比亚迪汽车工业有限公司,汽车
商业写字楼选址顾问四川商诚一创洲际房地产经纪有限公司,房地产
用户运营实习生浙江踏云鞋业有限公司,服装
营销/策划/销售助理（实习岗可转正）北京泰达信通科技有限公司,金融投资
算法工程师盈峰环境科技股份有限公司,环保
霸王茶姬-维修支持实习生-成都(A208837)四川茶姬企业管理有限公司,快消
前台客服（实习+就业）广东全优加家庭服务科技有限公司,服务
设计马上消费金融股份有限公司,媒体
猎头顾问管培生-专注HR高管方向和力网职业顾问(北京)有限公司,人力资源
数据分析实习生北京万维之道信息技术有限公司,咨询服务
光伏系统设计中机国际工程设计研究院有限责任公司华东分院,新能源
算法工程师南京通达海科技股份有限公司,IT软件
机电、电气自动化管培生湖南大中赫锂矿有限责任公司,新能源
前端研发工程师-商业化技术北京字跳网络技术有限公司,IT软件
助理研发工程师浙江森日有机硅材料有限公司,化工
清洁生产审核师苏州锐诚环保技术有限公司,环保
行政实习生（哈尔滨）上海柏悦物业服务有限公司,物业管理
葡萄牙语翻译员中国能源建设集团广西水电工程局有限公司,石油化工
采购工程师牧原食品股份有限公司,快消
24届应用开发工程师北京亚控科技发展有限公司,IT软件
结构设计工程师国机数字科技有限公司,建筑工程
动漫设计安吉居然雅竹家居用品有限公司,家具家电
生产计划员昆明腾洋光学仪器有限公司,加工制造
HR实习生北京聚生缘网络科技有限公司,人力资源
客户执行实习生（整合营销方向）北京蓝色光标数字传媒科技有限公司,媒体
人力资源助理安若维他药业泰州有限公司,人力资源
hr实习生北京抖音信息服务有限公司,人力资源
财务实习生杭州橙财企业管理服务有限公司,金融投资
研发工程师大连医诺生物股份有限公司,医疗设备
新能源汽车电机开发工程师（蚌埠）新新人力,新能源
汽车质量工程师（蚌埠）新新人力,汽车
视频策划与剪辑-AI产品上海稀宇极智科技有限公司,媒体
系统运维实习生（杭州）北京直真科技股份有限公司上海分公司,IT软件
算法工程师东软集团南京有限公司,IT软件
器件测试工程师苏州珂晶达电子有限公司,电子技术
材料工程师上海名佳利金属有限公司,金属
ate测试开发工程师锐仕方达人力资源集团有限公司苏州园区分公司,IT软件
电商采购助理实习生广州盛道传媒科技股份有限公司,互联网
市场助理新文道考研教育科技（云南）有限公司,教育培训
餐饮洗碗保洁员湖南运达实业集团有限公司,餐饮娱乐
HOKA品牌电商市场实习生戴珂鞋业（上海）有限公司,服装
旅游定制师-宿迁南京途牛科技有限公司,休闲度假
会计新东方教育科技集团有限公司,会计审计
工程管理岗（北京及全国各地）北京市政建设集团有限责任公司,建筑设计
储备干部(J10791)日出东方,人力资源
广告优化实习生广东省广告集团股份有限公司,广告
2024届校园招聘（销售代表）华润医药集团有限公司,医药
艺术创管专员上海文广集团2024,媒体
篮球教练大姚飞人体育培训学校有限责任公司,体育
安环专员英科医疗科技股份有限公司,医疗保健
人力实习生（行政方向）润加物业服务（上海）有限公司,物业管理
爬虫工程师南京开为网络科技有限公司,IT软件
机械类专业教师南通市蓝领技工学校,教育培训
研发工程师纳峰新能源科技（上海）有限公司,新能源
文化运营专员德诚珠宝集团有限公司,文化传媒
电子工程师长沙全程数字机电科技有限公司,电子技术
比亚迪禅城店客服专员比亚迪汽车工业有限公司,汽车
大学教师北京心力志成科技有限公司,教育培训
中小学幼儿园教师扶绥县教育局,教育培训
华夏风物实习生北京值得买科技股份有限公司,互联网
检验员江苏洛克电气集团有限公司,认证检验
市场专员上海传梦实业（集团）有限公司,市场营销
财务管培生江苏三金锂电科技有限公司,金融投资
游戏开发工程师深圳市尚游网络科技有限公司,网络游戏
公众号运营实习生北京有道中一教育科技有限公司,互联网
韩语相关岗位乐星汽车电子（青岛）有限公司,汽车
法务实习生（涉外方向）广州九毛九餐饮连锁有限公司,法律
深度学习算法工程师实习生(J69393)百度在线网络技术（北京）有限公司,IT软件
重庆对外贸易学院国际交流合作处职员招聘公告北京千才汇信息技术有限公司,国际贸易
城市招商负责人黑岩网络科技（上海）有限公司,互联网
电商客服专员广州市海蓝茵子美容化妆品有限公司,电子商务
中集安瑞科2024届校招岗位中集安瑞科投资控股（深圳）有限公司,物流运输
120/天财务实习生（可开实习证明）年后到岗江苏苏南万科物业服务有限公司,会计审计
财务类管培生——2024届校招山东得益乳业股份有限公司,金融投资
主播常州微禾信息技术有限公司,媒体
海外流量优化师（24届春招）杭州哆啦咔科技有限公司,互联网
网络技术工程师(J10002)中国联通深圳市分公司,电信运营
乘务员舟山市旅游客车运输有限公司,交通运输
电子光学结构工程师国仪量子（合肥）技术有限公司,电子技术
外贸业务员安徽瑞程机械设备有限公司,国际贸易
质量管理岗（8-10K）生益电子股份有限公司,质量管理
铜箔研发类管培生远东控股集团有限公司,新能源
工程管理岗北京市政建设集团有限责任公司,建筑设计
计划财务岗（社会实践生)重庆小米消费金融有限公司,金融投资
销售工程师山东科汇电力自动化股份有限公司,销售
项目助理（林业规划）博雅达勘测规划设计集团有限公司,农业
家装电话销售曲靖如懿建筑装饰工程有限公司,室内装潢
销售工程师苏州市信测标准技术服务有限公司,销售
财务实习生（贵港）广西绿友农生物科技股份有限公司,会计审计
心血管内科临床医师北大医疗淄博医院有限公司,医疗保健
海康微影-海外推广运营实习生-杭州杭州海康威视数字技术股份有限公司,互联网
数据标注实习生辽宁宏图创展测绘勘察有限公司,信息技术
研发技术员安徽英科医疗用品有限公司,医疗设备
数据标注实习生（提供转正机会）北京云测信息技术有限公司,信息技术
兽医助理宁夏赛科星养殖有限责任公司,农业
爱回收-武汉手机外观检测（可接受实习）上海万物新生环保科技集团有限公司,环保
实习设计师，助理苏州盛世徽匠装饰工程有限公司,室内装潢
硬件工程师浙江中车尚驰电气有限公司,电子技术
算法工程师飞榴（上海）软件科技有限公司,IT软件
国际注册实习生石药控股集团有限公司,医疗保健
电气设计师世源科技工程有限公司,电子技术
质量工程师无锡威卡威汽车零部件有限公司,质量管理
新媒体实习生上海朗明公关顾问有限公司,媒体
先声药业2024届校园招聘江苏先声药业有限公司,医药
脑影像数据分析工程师（初级）杭州脑海科技有限公司,医疗设备
动力电池系统工程师（深圳）新新人力,新能源
抖音运营实习生景尚旅业集团股份有限公司,互联网
设计实习生广州市原象信息科技有限公司,设计
机械加工工艺师常州中车汽车零部件有限公司,机械重工
客户经理（龙南）江西银行小企业信贷中心,金融投资
实习心理咨询师助理杭州安肯医疗科技有限公司,医疗保健
人事实习生上海钱智金融信息服务有限公司苏州分公司,人力资源
安全经理/专员辽宁汇福荣兴蛋白科技有限公司,安全
智驾交互产品经理-北京(A11508)北京罗克维尔斯科技有限公司,自动化
大模型数据处理实习生深圳市商汤科技有限公司,信息技术
会计实习生齐齐哈尔市兴华机械设备安装有限公司,会计审计
软件工程师（上海）苏州顺芯半导体有限公司,IT软件
营销培训生（伦教支行）顺德农商24,金融投资
物流文员五险一金包食宿山东先特服务外包产业有限公司,物流运输
冲压技术员东莞市金永鑫精密科技有限公司,加工制造
研发工程师山东正中信息技术股份有限公司,信息技术
数据标注实习生早九晚六双休短期深圳易宝软件有限公司,信息技术
主播（实习/兼职/全职）重庆什贝信息科技有限公司,媒体
设计运营实习生广州埋堆堆科技有限公司,设计
售后技术支持湖南巨龙互联信息技术有限公司,技术支持
财务实习生北京世纪好未来教育科技有限公司,会计审计
招聘专员（实习生岗）上海高顿教育科技有限公司,人力资源
化工学院北京心力志成科技有限公司,化工
物理学类英文学术期刊助理编辑曼迪匹艾（天津）科技服务有限公司,媒体
实习生南昌晨沛霈科技有限公司,教育培训
建筑设计实习生光之(海南)应用技术开发有限公司,建筑设计
半导体技术工程师（武汉）新新人力,半导体
游戏素材设计实习生（上海）深圳市迅雷网络技术有限公司,网络游戏
医药信息沟通专员鲁南制药集团股份有限公司,医疗保健
编剧长春明轩文化传媒有限公司,媒体
销售工程师（铝塑膜）新纶新能源材料（常州）有限公司,新能源
图片编辑实习生沃生（北京）科技有限公司,信息技术
出纳万达商业管理集团有限公司青岛地区分公司,金融投资
自动化中电（普安）发电有限责任公司,自动化
越南语运营助理实习生顺丰科技有限公司,物流运输
建筑设计实习生光之(海南)应用技术开发有限公司,教育培训
半导体技术工程师（武汉）新新人力,石油化工
游戏素材设计实习生（上海）深圳市迅雷网络技术有限公司,媒体
医药信息沟通专员鲁南制药集团股份有限公司,医药
编剧长春明轩文化传媒有限公司,媒体
销售工程师（铝塑膜）新纶新能源材料（常州）有限公司,物流运输
图片编辑实习生沃生（北京）科技有限公司,媒体
出纳万达商业管理集团有限公司青岛地区分公司,金融投资
自动化中电（普安）发电有限责任公司,新能源
越南语运营助理实习生顺丰科技有限公司,互联网
视觉设计北京优思安科技有限公司,媒体
客户经理江苏仁瑞邦芒财税管理（集团）有限公司,咨询服务
小红书媒介投放魔力薇薇（上海）服饰科技有限公司,广告
直播方向管培生（电商方向）成都抖咖文化传播有限公司,娱乐
海外电商运营专员梦百合家居科技股份有限公司,电子技术
政治老师岳阳市中岳经贸职业技术学校,教育培训
模组研发工程师昆山莹帆精密五金有限公司,加工制造
嵌入式软件工程师(J10952)特来电新能源,IT软件
富士康企业直聘富士康精密组件（深圳）有限公司,加工制造
短视频编导策划南京折中折信息科技有限公司,媒体
网站运营专员（英语/小语种）深圳麦风科技有限公司,互联网
B2B外贸业务员深圳市佰思嘉五金制品有限公司,批发零售
主题乐园设计助理上海深圳奥雅园林设计有限公司,房地产
营销培训生（24届）南京金域医学检验所有限公司,医疗保健
信号算法处理工程师南京天际易达通信技术有限公司,电子技术
销售工程师无锡理奇智能装备有限公司,加工制造
技术支持应用工程师索雷博光电科技（上海）有限公司,IT软件
报关专员常州晶丽光学科技有限公司,贸易
博士研究员江西安驰新能源科技有限公司,新能源
土建工程师四川辰鹤建筑工程有限公司,房地产
销售专员/经理江苏棠梨智能科技有限公司,电子技术
大数据实习生成都娄外科技有限公司,IT软件
电商客服永州市致尚克电子商务有限公司,互联网
电子工程师莱克电气股份有限公司,电子技术
校园大使北京朱李叶健康科技有限公司,教育培训
软件工程师苏州佳祺仕科技股份有限公司,IT软件
前端开发抖音视界有限公司,IT软件
见习健康管理师郑州友泰健康科技股份有限公司,医疗保健
审计实习生亚太（集团）会计师事务所（特殊普通合伙）,会计审计
采购实习生四川华洁嘉业环保科技有限责任公司,环保
运营助理（京东）深圳市闪魔数码科技有限公司,互联网
德语教师常州捷牧雅堂教育科技有限公司,教育培训
内容运营实习生广州兴趣岛信息科技有限公司,媒体
港航工程师上海航鸿工程管理有限公司,物流运输
业务培训专员（校招）(A114526)北京罗克维尔斯科技有限公司,咨询服务
储备人才南京嘉玺数控科技有限公司,加工制造
专利工程师（理工科应届毕业生）深圳市恒大知识产权服务有限公司,认证检验
招聘实习生上海艾礼象私募基金管理合伙企业(有限合伙),金融投资
历史教师（工作地点海口）（天津）海外微城教育,教育培训
诚聘平台运营助理新乡市红旗区智峰电子科技有限公司,互联网
自动控制工程师（西安）新新人力,自动化
建筑材料技术专员华大建设有限公司,房地产
短视频剪辑实习新航时代(杭州)信息科技有限公司,媒体
主播浙江星达汇电子商务有限公司,娱乐
涉外专利代理师（机械、车辆工程、热能）北京集佳知识产权代理有限公司,认证检验
外贸业务员青岛美智专用车辆有限公司,批发零售
跨境电商运营宁波灏米信息科技有限公司,互联网
网络技术工程师数字广东网络建设有限公司,电子技术
电源控制算法工程师江苏经纬轨道交通设备有限公司,电子技术
能源化工专业优先安徽闳瑞幸成信息技术有限公司,石油化工
医疗器械销售代表（南京/上海/杭州/武汉/长沙等地区）北京天助畅运医疗技术股份有限公司,医疗设备
动画后期、特效师苏州鑫融艺动漫科技有限公司,媒体
企业内聘催收/逾期短五险一金13薪重庆信盟科技发展有限公司,金融投资
龙眼课题组科研岗中国热科院南亚所,农业
前台接待昆山金鹰信息科技发展有限公司金鹰尚美酒店,生活服务
业务跟单（安徽省）理士新能源,物流运输
销售运营管培生（保底年薪10万+员工宿舍）福州市仓山区晓星火教育科技有限公司,教育培训
数据采集员重庆鹤端雨数据科技有限公司,IT软件
商品运营实习（二次元方向）上海宙勰科技有限公司,互联网
2024年校园招聘（行政类）东阿阿胶股份有限公司,快消
电商买手（商品买手）北京云杉世界信息技术有限公司,互联网
合肥-运营-工艺类延锋集团,加工制造
贝壳找房-房产经纪人南京鑫房汇房地产经纪有限公司,房地产
海外游戏社媒运营实习生北京展心展力信息科技有限公司,娱乐
外勤业务（贵阳）华硕电脑(上海)有限公司,IT硬件
软件开发工程师华为技术有限公司,IT软件
数学教师湖南景翰教育管理有限责任公司,教育培训
党建实习生山东文旅云智能科技有限公司,咨询服务
通信测试工程师北京米波通信技术有限公司,电子技术
人力资源专员92024届）杭州乐刻网络技术有限公司,金融投资
客服（周出勤2-3天+无销售）新东方教育科技集团有限公司,教育培训
厨师成都藏投实业有限公司成都机场假日酒店,餐饮娱乐
ai算法工程师阿里巴巴（中国）有限公司,IT软件
软件工程师宁波百川港通国际物流有限公司,IT软件
底薪4200+无实习期可接受实习生德州万星信息科技有限公司,IT软件
商务投标助理深圳迅策科技有限公司,咨询服务
会计助理广州天衡会计师事务所（普通合伙）,会计审计
职能管培生浙江鸿盛新材料科技集团股份有限公司,新能源
IT苏州市国际会议酒店有限公司,IT软件
饲料销售代表宁波正大农业有限公司,快消
招聘专员（大厂办公+双休）博彦科技股份有限公司,人力招聘
管培生（人力资源方向）上海梦百合家居科技有限公司,人力招聘
三花控股集团2024届销售类管培生三花控股集团有限公司,快消
法务实习南京朗诗常青藤养老服务有限公司,法务
实习部门文员（工作地点在深圳）（昆明）大华深圳24,物业管理
网络管理实习生(R7725)北京小米移动软件有限公司,互联网
招聘实习生（上海sk大厦）特斯拉汽车（北京）有限公司,汽车
内容运营实习生（电商向）上海锐澳酒业有限公司,媒体
业务伙伴策略实习生行吟信息科技(上海)有限公司,互联网
tiktok运营苏州同舟电子商务有限公司,互联网
空间设计（2024届）东莞市洋臣家具有限公司,室内装潢
必胜客管培生-双休+就近安排（杭州城北）上海必胜客有限公司浙江分公司,餐饮娱乐
【24届校招】推荐算法工程师上海识致信息科技有限责任公司,IT软件
汽车质量工程师（湖南省）新新人力,汽车
TJ01-法律-硕士及以上-铁捷物流公司包钢集团,物流运输
徐州报业传媒招聘视频记者徐州报业传媒有限公司,媒体
自控项目工程师(2024届-太原)南京科远智慧科技集团股份有限公司,自动化
生产/质量/设备管理广西奥瑞金享源包装科技有限公司,加工制造
月休6天，接受实习，五险一金+提供住宿泰盈科技集团股份有限公司,物流运输
5g网络优化工程师重庆信科通信工程有限公司,电信运营
后端开发实习生北京抖音信息服务有限公司,IT软件
电商运营助理中山市润亨灯饰有限公司,互联网
理财型经纪人方正证券股份有限公司杭州南山路证券营业部,金融投资
薪酬绩效泰盈科技集团股份有限公司,人力资源
广告投放实习生上海易校信息科技有限公司,广告
结构工程师深圳市康冠科技股份有限公司,医疗设备
人力招聘实习生欣欣相融教育科技（北京）有限公司,教育培训
5K+双休~寒假实习广东富亿科技有限公司,互联网
南亚热带作物种质资源研究室科研岗1中国热科院南亚所,农业
4500实习生+住宿+双休上海维音信息技术股份有限公司,IT软件
冷饮物流系统华北天津工厂物流办专训生内蒙古伊利实业集团股份有限公司,物流运输
内容运营苏州途趣文化传媒有限公司,媒体
电竞赛事直播执行实习生网易（杭州）网络有限公司,娱乐
外贸业务助理苏州嘉里居纺织有限公司,贸易
电气设计工程师南京指南车科技有限公司,电子技术
财务实习生前博（苏州）科技产业园投资发展有限公司,会计审计
菁英计划（销售）青岛啤酒股份有限公司,快消
销售工程师上海恩可埃认证有限公司南京分公司,认证检验
投资经理微禾创业投资（珠海横琴）有限公司,金融投资
机械设计江苏佳成科技股份有限公司,机械重工
2024届化工类毕业生鄂尔多斯市昊华国泰化工有限公司,石油化工
海外社媒运营实习生深圳熠谱科技有限公司,媒体
讲师恩施思慧益臣生态农业发展有限公司南京分公司,教育培训
推荐算法实习生-国际化短视频北京抖音信息服务有限公司,互联网
银行员工湖南宁远农村商业银行股份有限公司,金融投资
新媒体运营实习生上海为园教育科技有限公司,媒体
管理储备岗（储备厨师长）南京大惠企业发展有限公司,餐饮娱乐
人事行政主管/专员重庆亨然国际贸易有限公司,人力资源
抖音信息流优化师北京齐步科技有限公司,互联网
工艺工程师（认定）广东海信电子有限公司,加工制造
肿瘤科医师复旦大学附属中山医院青浦分院,医疗保健
专业技术岗/一般管理岗北京市地铁运营有限公司,物流运输
达人商务实习生上海赫潋电子商务有限公司,互联网
蔚来顾问（销售）上海蔚来汽车有限公司,汽车
海事业务助理（含实习生）北京鑫裕盛船舶管理有限公司,物流运输
内容运营实习生小黑板（广东）文化传播有限公司,媒体
初级C++游戏程序员无锡长永网络科技有限公司,网络游戏
2024届图像工程师（医疗子公司）浙江大华技术股份有限公司,医疗设备
美术编辑中图北斗文化传媒（北京）有限公司,媒体
酒店客房部服务员/领班/主管/经理大理颐云商业管理有限公司,旅游酒店
ai训练师深圳市攀云文化传播有限公司,咨询服务
高中历史教师招聘巍山彝族回族自治县祥华高级中学有限公司,教育培训
财务实习生上海风领新能源有限公司,会计审计
软件开发实习生上海孝庸私募基金管理有限公司,IT软件
客服专员杭州铭师堂数字科技有限公司,生活服务
铸造工程师西安秦鼎精铸制造股份有限公司,加工制造
品牌营销代表保定市东大日化有限公司,快消
店铺管理实习生（MIT）青岛屈臣氏个人用品商店有限公司,零售
储备店长（安踏）南京蓝树服饰贸易有限公司,零售
财务管理岗中核汇能新疆能源开发有限公司,会计审计
工艺工程师苏州先锋物流装备科技有限公司,加工制造
药学科（中药）扬州市第三人民医院,医疗保健
销售代表-上海奉贤区上海中宏翊琛网络科技有限公司,销售
小学语文（储备）上海戏剧学院附属松江实验学校,教育培训
外贸经理南京金日轻工科技发展有限公司,贸易
